"Address","Title 1","Occurrences","HTML hreflang 1","HTML hreflang 1 URL","HTTP hreflang 1","HTTP hreflang 1 URL","Sitemap hreflang 1","Sitemap hreflang 1 URL","Indexability","Indexability Status"
"https://www.how-ma.com/mag/sell/completion-of-sale-interview-12","「高いだけの査定はもういらない」他の一括査定に失望し、HowMaで見つけた正直な不動産会社 | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/東京都/板橋区","東京都板橋区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy","不動産のAI査定って何？仕組み・精度・限界をAI査定の元祖が徹底的に深ぼってみた | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mag/sell/souba-kyukyoku","2025年11月更新｜誰にも知られず自宅の相場価格を調べる究極の方法【土地・戸建・マンション別】 | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mag/sell/kyoyu-sell","離婚や相続で共有名義の不動産を売却するときの大きな注意点【2025年最新版】 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/静岡県/静岡市","静岡県静岡市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/広島県/広島市","広島県広島市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/千葉県","千葉県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5779","学芸大学の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/新潟県","新潟県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/岐阜県","岐阜県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5658","京王八王子の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/北海道","北海道のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/中央区","東京都中央区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5896","大森海岸の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5776","代官山の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5648","府中の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/福岡県/福岡市","福岡県福岡市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/台東区","東京都台東区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/福岡県","福岡県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/群馬県","群馬県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/7145","南千里の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6050","葛西の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/福井県","福井県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/大阪府","大阪府のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都","東京都のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mag/sell/reputation-and-smart-use-of-howma-real-estate-ai-praisal","不動産AI査定HowMa(ハウマ)の真の評判は？自社の口コミ分析からわかったメリット・1番賢い使い方を公開！ | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/奈良県","奈良県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/宮城県/仙台市","宮城県仙台市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/栃木県","栃木県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/9051","星ヶ丘の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/岡山県/岡山市","岡山県岡山市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/鹿児島県","鹿児島県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5810","池尻大橋の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/9052","一社の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/兵庫県","兵庫県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/目黒区","東京都目黒区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mag/sell/mystery-brokerage","2025年11月更新｜なぜ仲介手数料が無料になる？メリット・デメリットと、最終的に「売却価格を最大化する」ための注意点を徹底解説します | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/鳥取県","鳥取県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5814","用賀の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5813","桜新町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mag/sell/rinjin-trouble","近隣トラブルがある家は売れにくい？知らないと危険な告知義務と対策 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/東京都/墨田区","東京都墨田区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/愛知県","愛知県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6038","神楽坂の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/長崎県","長崎県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/葛飾区","東京都葛飾区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/mansions/53721","ランドシティ盛南3アベニューの査定・相場・販売事例","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/3204","千里丘の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6031","広尾の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/11047","新綱島の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6049","西葛西の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mag/buy/mansion-soba-23ku","2025年11月更新｜東京23区の中古マンション売却相場価格が最も高い・安い区は？相場上昇が予想される5つの要因も解説 | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/market_price/stations/6048","南砂町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6047","東陽町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/茨城県","茨城県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/熊本県/熊本市","熊本県熊本市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/荒川区","東京都荒川区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/神奈川県","神奈川県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/島根県","島根県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/長野県","長野県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/千代田区","東京都千代田区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/世田谷区","東京都世田谷区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/豊島区","東京都豊島区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/佐賀県","佐賀県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6016","入谷の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6015","三ノ輪の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/岩手県","岩手県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mag/sell/consultationroom-18","リフォームしてから売ると売却額は高くなる？ -HowMa不動産売却なんでも相談室 vol.18- | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/宮崎県","宮崎県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mag/market/detached-house-quotes-by-prefecture","2025年11月更新｜一戸建ての相場は？都道府県別ランキング | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mag/sell/mansion-detachedhouse-assessment","誰にも知られず自宅マンション価格を調べる方法を不動産鑑定士が徹底解説｜HowMa | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/徳島県","徳島県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/港区","東京都港区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/江戸川区","東京都江戸川区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/中野区","東京都中野区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/9534","都島の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/users/ba_sign_up/standard","【完全無料】不動産の査定額がネット上ですぐわかる","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/杉並区","東京都杉並区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/千葉県/千葉市","千葉県千葉市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/宮城県","宮城県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/品川区","東京都品川区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/高知県","高知県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mag/sell/8-things-you-should-never-do-when-selling-house","2025年11月更新｜家を高く売りたいなら絶対NG。やってはいけない10の行動と正しい対処法 | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/和歌山県","和歌山県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/江東区","東京都江東区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/三重県","三重県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/10558","赤坂の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/埼玉県/さいたま市","埼玉県さいたま市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/山口県","山口県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/神奈川県/横浜市","神奈川県横浜市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/10559","大濠公園の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mag/sell/sales-contract","2025年11月更新｜不動産の売買契約を理解しよう | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/market_price/stations/6072","乃木坂の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/東京都/大田区","東京都大田区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/石川県","石川県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/神奈川県/相模原市","神奈川県相模原市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/福岡県/北九州市","福岡県北九州市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/静岡県","静岡県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/広島県","広島県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/神奈川県/川崎市","神奈川県川崎市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations?type=house","駅相場情報 | 不動産AI査定のHowMa","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mag/sell/sell-step","2025年11月更新｜不動産売却の手順と注意点！初めての自宅売却でも失敗しない5ステップ | HowMaマガジン","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/market_price/stations/2168","大森の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/mansions/140320","エステムコート神戸元町ヒルズの査定・相場・販売事例","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/9116","高岳の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/5797","不動前の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/8024","吉野町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/6088","江戸川橋の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/9594","扇町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/8022","伊勢佐木長者町の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/9475","桃山台の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/market_price/stations/8023","阪東橋の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","0","","","","","","","Indexable",""
"https://www.how-ma.com/mag/category/interview/assessment-interview","コラボ査定インタビュー | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","0","","","","","","","Non-Indexable","Canonicalised"
"https://www.how-ma.com/mansions/search/愛媛県","愛媛県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/新潟県/新潟市","新潟県新潟市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/静岡県/浜松市","静岡県浜松市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/香川県","香川県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
"https://www.how-ma.com/mansions/search/大阪府/大阪市","大阪府大阪市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","1","ja","https://www.how-ma.com/","","","","","Indexable",""
