"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Canonical Link Element 2","Meta Robots 1","X-Robots-Tag 1"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-29/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-29/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-29/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-34-2-768x390.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-32-3-768x390.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-31-768x390.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-30-768x390.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-28-768x390.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/users/sign_up","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/users/sign_up","","",""
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-37/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-37/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-37/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/terms","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","noindex","https://www.how-ma.com/terms","","noindex",""
"https://www.how-ma.com/mansions","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions","","",""
"https://www.how-ma.com/faq","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/faq","","",""
"https://www.how-ma.com/assets/logo_howma-f78cf5da272537355ef52f19af5501505091d82b88d6f01ae624fa113438672e.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/assets/logo_howma_white-13cf5a08e5375f0be244d64266d150d22a6d737ea2ab3da51408c20ba11f1ef7.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/javascripts/pages.js?dGQ5bXNy","application/javascript","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-35/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-35/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-35/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/page/4/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/page/4/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/market_price/areas","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/areas","","",""
"https://www.how-ma.com/users/sign_in","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/","","",""
"https://www.how-ma.com/javascripts/pages_firstview.js?dGQ5bXNy","application/javascript","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-45-375x191.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-47-1-375x191.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-46-375x191.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-44-375x191.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-42-3-375x191.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/category/consultationroom/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/category/consultationroom/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mansions/search/福島県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/福島県","","",""
"https://www.how-ma.com/mag/category/interview/online-selling-interview/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/category/interview/online-selling-interview/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/javascripts/fxlx.js?1775459551","application/javascript","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-includes/js/comment-reply.min.js?ver=6.9.4","text/javascript","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/2XiPhone-13-Pro-Max-1.jpeg","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/interview-online-sell-20220425-1-375x198.jpg","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/J7K7wACmEf8juuu1602156245_1602156411-375x254.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/sell/interview-online-sell-20220425/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/sell/interview-online-sell-20220425/","https://www.how-ma.com/mag/sell/interview-online-sell-20220425/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/interview/improve-realestate-industry-by-it/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/interview/improve-realestate-industry-by-it/","https://www.how-ma.com/mag/interview/improve-realestate-industry-by-it/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-2-musashino-375x191.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-29-2-375x191.png","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/category/magazine/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/category/magazine/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/javascripts/fxlx.js?1775459555","application/javascript","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/interview/post-11195/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/interview/post-11195/","https://www.how-ma.com/mag/interview/post-11195/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/wp-content/uploads/N様-1.jpg","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/javascripts/fxlx.js?1775459722","application/javascript","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/sell/completion-of-sale-interview-2/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/sell/completion-of-sale-interview-2/","https://www.how-ma.com/mag/sell/completion-of-sale-interview-2/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/category/interview/assessment-interview/page/3/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/category/interview/assessment-interview/page/3/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/category/interview/assessment-interview/page/4/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/category/interview/assessment-interview/page/4/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_reform.png&w=384&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/category/interview/assessment-interview/page/5/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/category/interview/assessment-interview/page/5/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/sell/howto-sumikae","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/howto-sumikae/","https://www.how-ma.com/mag/sell/howto-sumikae/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mansions/search/北海道/札幌市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/北海道/札幌市","","",""
"https://www.how-ma.com/mag/category/interview/assessment-interview/page/2/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mag/category/interview/assessment-interview/page/2/","","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/_next/static/chunks/6766-5541fb6ba0b0e78c.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/10561","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/10561","","",""
"https://www.how-ma.com/mansions/search/東京都/足立区","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都/足立区","","",""
"https://www.how-ma.com/market_price/stations/7754","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mansions/search/大阪府/堺市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/大阪府/堺市","","",""
"https://www.how-ma.com/market_price/stations/7753","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/7753","","",""
"https://www.how-ma.com/mansions/search/埼玉県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/埼玉県","","",""
"https://www.how-ma.com/next/top/icon_customer_4.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/沖縄県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/沖縄県","","",""
"https://www.how-ma.com/_next/static/chunks/app/global-error-950346f1c45b613a.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/7748","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mag/sell/condominium-sale-procedures","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/condominium-sale-procedures/","https://www.how-ma.com/mag/sell/condominium-sale-procedures/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mansions/search/富山県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/富山県","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_entetsu.png&w=256&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/東京都/新宿区","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都/新宿区","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_nomura.png&w=256&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/2170","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/8032","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/6096","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/6096","","",""
"https://www.how-ma.com/market_price/stations/2177","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ficon_pmark.png&w=96&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/東京都/北区","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都/北区","","",""
"https://www.how-ma.com/market_price/stations/7747","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/7741","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mansions/search/熊本県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/熊本県","","",""
"https://www.how-ma.com/market_price/stations/8279","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/8279","","",""
"https://www.how-ma.com/market_price/stations/7742","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/7742","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_2.jpg&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/_next/static/chunks/9013-22ffae9bcc141f93.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/5917","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/5917","","",""
"https://www.how-ma.com/market_price/stations/10585","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/10584","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/10584","","",""
"https://www.how-ma.com/market_price/stations/10582","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/10582","","",""
"https://www.how-ma.com/market_price/stations","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations","","",""
"https://www.how-ma.com/mansions/search/京都府/京都市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/京都府/京都市","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_zuu.jpg&w=384&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/next/top/customer-border6.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mag/sell/self_selling","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/self_selling/","https://www.how-ma.com/mag/sell/self_selling/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/_next/static/chunks/app/not-found-4ece7e251432e5e3.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/_next/static/chunks/8851-e11a7774f3e9e712.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/next/top/prefectures.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/_next/static/chunks/501-69ae6b8c3902a86d.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/6563","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/7776","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/1672","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/1672","","",""
"https://www.how-ma.com/_next/static/chunks/6874-803077cd9e51433b.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/5906","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/5906","","",""
"https://www.how-ma.com/next/top/play-button.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/秋田県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/秋田県","","",""
"https://www.how-ma.com/mansions/search/兵庫県/神戸市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/兵庫県/神戸市","","",""
"https://www.how-ma.com/mansions/search/東京都/渋谷区","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都/渋谷区","","",""
"https://www.how-ma.com/mag/sell/completion-of-sale-interview-12","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/completion-of-sale-interview-12/","https://www.how-ma.com/mag/sell/completion-of-sale-interview-12/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mansions/search/東京都/板橋区","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都/板橋区","","",""
"https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy/","https://www.how-ma.com/mag/sell/what-is-real-estate-ai-appraisal-explaining-how-it-works-and-its-accuracy/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/mag/sell/souba-kyukyoku","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/souba-kyukyoku/","https://www.how-ma.com/mag/sell/souba-kyukyoku/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/_next/static/chunks/3353-75ebcf8c9cb82024.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/7767","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mag/sell/kyoyu-sell","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/kyoyu-sell/","https://www.how-ma.com/mag/sell/kyoyu-sell/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/market_price/stations/2199","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fmypage_mock.png&w=640&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/静岡県/静岡市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/静岡県/静岡市","","",""
"https://www.how-ma.com/next/top/icon_interviewee_1.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/広島県/広島市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/広島県/広島市","","",""
"https://www.how-ma.com/mansions/search/千葉県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/千葉県","","",""
"https://www.how-ma.com/market_price/stations/5779","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/5779","","",""
"https://www.how-ma.com/mansions/search/新潟県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/新潟県","","",""
"https://www.how-ma.com/market_price/stations/5659","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/next/top/dashed_line.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/_next/static/chunks/213-74b4e4e7976f8d1a.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/5539","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mansions/search/岐阜県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/岐阜県","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_zenchin.png&w=384&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/5658","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/5658","","",""
"https://www.how-ma.com/market_price/stations/5890","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mansions/search/北海道","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/北海道","","",""
"https://www.how-ma.com/mansions/search/東京都/中央区","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都/中央区","","",""
"https://www.how-ma.com/market_price/stations/9573","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/11054","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/11051","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/9571","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/5896","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/5896","","",""
"https://www.how-ma.com/market_price/stations/5776","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/5776","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_panasonic.png&w=256&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/_next/static/chunks/5594-bb06a8d55c5d24f4.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/_next/static/chunks/1635-2b8da999a711ed00.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/next/top/customer-border7.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_bsnittere.jpg&w=384&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/7159","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/next/top/customer-border2.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/1725","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/5648","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/5648","","",""
"https://www.how-ma.com/mansions/search/福岡県/福岡市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/福岡県/福岡市","","",""
"https://www.how-ma.com/mansions/search/東京都/台東区","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都/台東区","","",""
"https://www.how-ma.com/next/top/icon_customer_3.svg","image/svg+xml","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/福岡県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/福岡県","","",""
"https://www.how-ma.com/mansions/search/群馬県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/群馬県","","",""
"https://www.how-ma.com/market_price/stations/7145","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/7145","","",""
"https://www.how-ma.com/market_price/stations/11065","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/market_price/stations/6050","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/6050","","",""
"https://www.how-ma.com/mansions/search/福井県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/福井県","","",""
"https://www.how-ma.com/market_price/stations/7822","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mansions/search/大阪府","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/大阪府","","",""
"https://www.how-ma.com/_next/static/chunks/1017-5a2b66b8bf00c296.js","application/javascript; charset=UTF-8","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/東京都","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/東京都","","",""
"https://www.how-ma.com/mag/sell/reputation-and-smart-use-of-howma-real-estate-ai-praisal","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","Canonicalised","https://www.how-ma.com/mag/sell/reputation-and-smart-use-of-howma-real-estate-ai-praisal/","https://www.how-ma.com/mag/sell/reputation-and-smart-use-of-howma-real-estate-ai-praisal/","max-snippet:-1, max-image-preview:large, max-video-preview:-1",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_livable.png&w=256&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/mansions/search/奈良県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/奈良県","","",""
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_ttfuhan.png&w=256&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://www.how-ma.com/market_price/stations/7783","text/html; charset=utf-8","302","Found","1.1","Non-Indexable","Redirected","","","",""
"https://www.how-ma.com/mansions/search/宮城県/仙台市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/宮城県/仙台市","","",""
"https://www.how-ma.com/mansions/search/栃木県","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/栃木県","","",""
"https://www.how-ma.com/market_price/stations/9051","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/market_price/stations/9051","","",""
"https://www.how-ma.com/mansions/search/岡山県/岡山市","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.how-ma.com/mansions/search/岡山県/岡山市","","",""
